index,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,INCOME
492,35,4,12,4,4,0,4,0,0,0,60,39,0
493,34,4,9,0,10,1,4,0,0,0,25,39,0
494,33,4,13,4,3,3,4,1,0,0,20,39,0
495,41,4,9,0,1,1,4,0,0,0,36,39,0
496,20,4,10,4,7,3,4,1,0,0,40,39,0
497,23,4,3,4,8,3,4,1,0,0,40,8,0
498,26,4,10,4,10,0,4,0,0,0,35,39,0
499,72,0,9,2,0,4,4,1,0,0,20,39,0
500,23,2,9,4,5,0,4,1,0,0,40,31,0
501,62,2,9,2,14,4,4,1,0,0,40,39,0
502,52,4,10,2,1,4,4,1,0,0,40,39,0
503,58,4,10,0,8,1,4,0,0,0,42,10,0
504,25,4,13,4,12,0,4,0,0,0,40,39,0
505,24,4,13,4,4,0,2,1,0,0,40,39,0
506,19,4,10,4,11,3,4,1,0,0,8,39,0
507,43,4,10,2,4,4,4,1,0,0,40,39,0
508,47,2,9,5,1,1,2,0,0,0,40,39,0
509,39,4,9,0,8,1,4,0,0,0,40,39,0
510,49,4,11,3,6,1,4,1,0,1380,42,39,0
511,53,0,3,6,0,1,2,0,0,0,30,39,0
512,32,4,11,4,3,0,4,1,0,0,45,39,0
513,34,4,10,2,10,4,4,1,0,0,50,39,1
514,28,4,9,0,3,0,4,1,0,0,45,39,0
515,57,0,11,6,0,1,4,0,0,0,38,39,0
516,25,4,10,4,1,0,0,0,0,0,20,39,0
517,20,0,10,4,0,3,4,1,0,0,24,39,0
518,21,0,10,4,0,1,4,0,0,0,35,39,0
519,34,4,13,2,10,4,4,1,0,0,50,39,1
520,38,5,13,2,4,4,4,1,15024,0,80,39,1
521,50,4,9,2,4,4,4,1,7688,0,50,39,1
522,24,2,10,0,6,0,2,1,0,0,50,39,0
523,37,2,10,2,13,4,4,1,0,0,45,39,1
524,44,4,10,0,7,1,4,1,0,0,58,39,1
525,28,4,10,2,12,5,4,0,0,0,40,39,0
526,42,4,13,2,4,4,4,1,0,0,40,39,1
527,74,4,10,0,1,0,4,0,0,0,9,39,0
528,38,6,9,2,3,4,4,1,0,0,50,39,0
529,44,6,14,2,10,4,4,1,0,0,40,39,0
530,44,4,7,0,7,1,3,0,0,0,46,33,0
531,26,4,9,4,7,0,4,1,0,0,40,39,0
532,36,4,9,2,8,4,2,1,0,0,40,39,0
533,41,4,12,2,4,5,4,0,0,0,50,39,1
534,67,4,15,2,10,4,4,1,20051,0,48,39,1
535,39,2,8,2,13,4,4,1,0,0,50,39,0
536,57,4,2,6,9,0,2,0,0,0,30,39,0
537,29,4,11,5,3,0,4,1,0,0,40,39,0
538,31,5,13,4,5,0,4,0,0,0,45,39,0
539,34,0,9,4,0,1,2,0,0,0,40,39,0
540,44,4,10,2,14,4,4,1,0,0,40,39,0
541,29,4,16,4,10,3,4,1,0,0,40,39,0
542,30,4,10,4,6,1,4,0,0,0,40,39,0
543,27,4,9,4,14,0,4,1,0,0,40,39,0
544,27,4,10,2,12,4,4,1,0,0,50,39,0
545,32,4,9,4,6,0,4,0,0,0,45,39,0
546,58,4,6,2,8,5,4,0,0,0,8,39,0
547,35,2,10,2,11,4,4,1,0,0,40,39,0
548,21,4,9,4,6,3,4,1,0,0,36,39,0
549,28,4,10,4,3,1,4,1,0,0,40,39,0
550,46,6,10,0,4,0,4,1,0,0,50,39,0
551,36,6,9,5,8,1,4,0,0,0,40,39,0
552,72,4,7,6,1,1,4,0,0,0,40,39,0
553,35,4,9,2,7,5,2,0,0,0,40,39,0
554,33,1,11,0,3,1,2,0,0,0,40,39,1
555,69,4,7,4,7,0,4,0,0,0,40,39,0
556,35,4,9,2,7,4,4,1,0,0,40,39,0
557,31,4,9,5,1,1,4,0,0,0,20,0,0
558,34,4,9,2,13,5,4,0,0,0,32,39,0
559,30,4,7,2,8,4,4,1,0,0,40,26,0
560,28,4,13,4,14,0,4,1,0,0,55,39,0
561,54,4,13,2,12,4,4,1,0,0,35,39,1
562,47,4,10,2,10,4,4,1,0,0,50,39,1
563,24,4,9,4,6,1,2,0,0,0,40,39,0
564,52,6,13,2,10,4,4,1,0,0,60,39,1
565,20,4,9,4,6,3,0,1,0,0,48,39,0
566,43,5,14,2,4,4,4,1,5013,0,45,39,0
567,45,4,4,5,8,1,4,0,0,0,40,26,0
568,29,6,9,5,3,0,4,1,0,0,35,39,0
569,47,4,14,0,4,1,4,1,0,0,42,39,0
570,24,4,9,4,3,3,4,1,0,0,40,39,0
571,51,4,9,2,10,4,4,1,0,0,40,39,0
572,17,4,7,4,12,3,4,1,0,0,12,39,0
573,37,4,11,2,3,4,4,1,0,1977,40,39,1
574,27,4,16,4,10,0,4,0,0,0,70,39,0
575,29,4,13,2,4,5,4,1,0,0,40,39,1
576,18,0,8,4,0,3,4,1,0,0,25,39,0
577,36,6,12,0,12,1,4,0,0,0,35,39,0
578,58,2,13,4,10,0,4,0,0,0,40,39,0
579,26,6,10,2,3,4,4,1,0,0,45,39,0
580,65,0,10,2,0,4,4,1,0,0,30,39,1
581,57,4,9,2,12,4,4,1,0,0,40,39,1
582,59,4,9,2,3,4,4,1,0,0,40,39,0
583,27,4,9,2,7,4,4,1,0,0,40,39,0
584,31,6,13,4,13,0,4,1,0,0,40,39,0
585,21,4,10,4,12,3,4,0,0,0,24,39,0
586,29,4,10,4,1,0,4,1,0,0,60,39,0
587,18,4,7,4,8,3,4,1,0,0,40,39,0
588,52,4,6,2,3,4,4,1,0,1887,47,39,1
589,57,5,13,0,10,0,4,1,0,0,80,39,0
590,42,0,9,2,0,4,4,1,0,0,40,39,0
591,55,0,9,2,0,5,1,0,0,0,40,39,0
592,60,4,4,4,14,0,4,1,0,0,48,39,1
593,31,4,13,2,10,4,4,1,7688,0,40,2,1
594,23,4,13,4,1,3,4,0,0,0,40,39,0
595,27,4,9,4,12,3,4,1,0,0,40,39,0
596,23,0,10,4,0,1,0,0,0,0,25,39,0
597,42,6,15,2,10,4,4,1,0,1902,50,39,1
598,25,4,10,4,13,0,4,1,2174,0,40,39,0
599,49,4,13,4,10,0,4,0,0,0,45,39,0
600,32,4,13,4,13,0,4,1,0,0,40,39,0
601,19,4,10,4,1,3,4,1,0,0,28,39,0
602,60,4,4,0,8,0,4,0,0,0,40,39,0
603,42,2,5,2,8,4,4,1,0,0,40,39,0
604,35,6,12,4,5,0,4,1,0,0,40,39,0
605,48,4,9,4,1,1,2,0,0,0,37,39,0
606,51,4,14,2,3,4,4,1,0,0,40,39,1
607,29,4,9,4,3,0,0,1,0,0,40,39,0
608,36,2,9,5,4,0,2,1,0,0,40,39,0
609,17,4,6,4,8,3,4,0,0,0,21,39,0
610,52,4,14,0,10,0,4,0,6849,0,60,39,0
611,24,4,9,4,3,0,4,1,0,0,40,39,0
612,24,4,9,2,6,4,4,1,0,0,50,39,0
613,26,2,13,4,10,3,4,1,1055,0,40,39,0
614,27,4,13,4,8,3,4,0,0,0,20,39,0
615,39,4,9,4,6,3,4,1,0,0,60,39,0
616,30,4,9,2,14,4,2,1,0,0,45,39,0
617,50,6,9,2,4,4,4,1,0,0,32,39,0
618,52,5,13,2,12,4,4,1,0,0,55,39,0
619,46,4,15,2,10,4,4,1,15024,0,45,39,1
620,23,4,13,4,12,3,4,0,0,0,20,39,0
621,45,4,7,6,8,0,2,0,0,0,20,39,0
622,65,4,5,6,9,1,2,0,0,0,24,39,0
623,29,4,11,2,14,4,4,1,0,0,55,39,0
624,47,4,5,3,6,1,4,1,0,0,40,8,0
625,30,4,9,4,5,3,2,1,0,0,60,39,0
626,34,4,9,2,12,4,4,1,0,0,45,39,1
627,38,6,9,2,12,4,4,1,0,0,64,39,0
628,33,4,10,2,4,4,4,1,0,0,40,39,1
629,49,4,13,2,12,4,4,1,0,0,26,39,1
630,47,6,10,4,8,1,2,0,0,0,40,39,0
631,49,2,6,5,8,1,2,0,0,0,40,39,0
632,43,4,10,2,3,4,4,1,15024,0,60,39,1
633,30,4,13,2,1,5,2,0,0,0,40,39,1
634,58,6,9,2,3,4,4,1,0,0,60,39,0
635,19,4,9,4,8,3,4,0,0,0,14,39,0
636,21,4,13,4,6,0,4,1,0,0,40,39,0
637,33,4,13,2,4,4,4,1,15024,0,60,39,1
638,47,5,3,2,14,4,4,1,0,0,50,5,0
639,52,6,16,2,10,4,4,1,0,0,60,39,1
640,26,4,9,0,3,0,4,1,0,0,55,39,0
641,60,4,9,2,3,4,4,1,0,0,40,39,0
642,21,4,10,4,6,3,4,1,0,0,40,39,0
643,36,4,10,2,12,4,4,1,5178,0,50,39,1
644,31,4,10,2,3,4,4,1,0,0,45,39,0
645,50,5,16,5,10,0,4,1,0,0,40,39,1
646,31,2,9,0,1,1,4,0,0,0,40,39,0
647,71,4,9,2,3,4,4,1,0,0,15,39,0
648,58,0,9,2,0,4,4,1,0,0,50,39,0
649,30,7,13,2,13,4,4,1,0,0,40,39,1
650,20,4,10,4,8,3,4,1,0,0,20,39,0
651,24,4,9,4,4,2,4,1,4101,0,50,39,0
652,35,4,16,2,10,4,1,1,0,0,40,36,1
653,38,7,10,5,4,0,4,0,0,0,45,39,0
654,27,4,9,4,7,3,4,0,0,0,32,39,0
655,29,7,10,4,1,1,1,0,0,0,40,30,0
656,70,0,5,6,0,1,4,0,1111,0,15,39,0
657,34,4,9,2,3,4,4,1,0,0,45,39,0
658,44,4,4,2,3,4,4,1,0,0,35,39,0
659,43,4,9,2,7,4,4,1,0,0,40,39,1
660,44,6,8,2,6,4,2,1,0,0,40,39,1
661,35,4,14,4,12,0,4,1,0,0,60,39,0
662,27,4,10,4,10,0,4,1,0,0,40,39,0
663,43,2,14,4,10,0,4,1,0,0,38,39,0
664,20,4,10,4,12,0,4,0,0,0,25,39,0
665,42,4,12,0,10,1,4,0,8614,0,40,39,1
666,27,7,10,2,14,4,4,1,3411,0,40,39,0
667,42,4,9,2,3,4,2,1,0,0,40,39,1
668,20,0,7,3,0,3,1,0,0,1762,40,35,0
669,24,4,5,4,7,0,4,1,0,1721,40,39,0
670,48,1,10,0,4,0,4,1,0,0,40,39,0
671,17,0,7,4,0,3,4,0,0,0,20,39,0
672,17,6,7,4,5,3,4,1,0,0,10,39,0
673,33,4,13,2,4,4,4,1,0,0,40,39,1
674,50,5,9,2,12,4,4,1,0,0,50,39,1
675,22,4,9,4,12,3,4,0,2597,0,40,39,0
676,17,4,8,4,8,3,4,1,0,0,16,39,0
677,32,4,10,2,1,4,4,1,0,0,40,26,0
678,31,4,9,4,3,0,4,1,0,0,45,39,0
679,58,6,9,6,4,0,4,1,0,0,50,39,0
680,29,2,9,4,11,3,4,1,0,0,48,39,0
681,37,4,11,2,3,4,4,1,0,0,40,32,1
682,34,6,9,2,3,4,4,1,0,0,40,39,1
683,23,2,10,5,4,1,2,1,0,0,40,39,0
684,18,7,7,4,1,3,4,0,0,0,5,39,0
685,34,4,9,0,4,0,4,0,0,0,40,39,0
686,66,0,4,4,0,0,4,1,0,0,4,39,0
687,45,2,13,2,10,5,4,0,0,0,55,39,0
688,41,4,14,4,4,0,4,1,0,0,35,6,0
689,26,4,9,4,8,2,4,1,0,0,30,39,0
690,54,2,10,2,5,4,4,1,0,0,40,39,0
691,24,4,10,4,7,3,2,0,0,0,45,39,0
692,42,4,10,2,10,4,4,1,0,0,50,39,0
693,20,4,10,4,10,3,4,1,0,0,20,39,0
694,23,7,13,4,13,0,4,0,0,0,20,39,0
695,25,0,12,4,0,2,4,1,0,0,45,39,0
696,35,4,14,4,10,0,4,1,0,0,60,39,1
697,31,4,14,2,13,4,4,1,0,1902,40,39,1
698,30,4,13,4,10,3,4,0,0,0,40,31,0
699,19,4,9,4,12,3,4,0,0,0,20,39,0
700,36,2,13,4,10,0,4,1,0,0,50,39,0
701,31,4,13,6,12,1,4,0,0,1380,40,5,0
702,21,4,10,4,6,3,4,1,0,0,30,39,0
703,31,6,10,2,3,4,4,1,0,0,40,39,0
704,46,4,16,0,10,1,4,0,25236,0,65,39,1
705,44,4,13,0,4,3,4,0,0,0,50,39,1
706,40,4,8,2,8,4,2,1,0,0,40,23,0
707,45,4,10,4,12,0,2,1,0,0,40,39,0
708,60,4,9,2,3,4,4,1,0,0,35,39,0
709,18,4,7,4,8,2,4,1,0,0,25,39,0
710,28,4,13,2,10,4,4,1,0,0,40,39,0
711,36,4,10,0,1,1,2,0,0,0,40,39,0
712,36,4,13,5,10,0,4,1,0,0,40,0,0
713,40,4,11,2,13,4,4,1,4386,0,40,39,0
714,36,2,13,0,1,1,4,0,0,0,35,16,0
715,31,4,9,5,8,1,2,0,0,0,40,39,0
716,33,4,9,2,7,4,4,1,0,0,40,39,0
717,19,7,9,4,13,3,4,0,0,0,40,39,0
718,22,4,10,4,12,3,4,0,0,0,15,39,0
719,34,4,13,2,4,4,4,1,0,0,45,39,1
720,33,4,9,4,8,0,4,1,0,0,40,39,0
721,41,4,9,2,3,4,4,1,0,2051,60,39,0
722,29,4,13,4,10,0,4,1,4650,0,40,39,0
723,50,2,9,2,4,4,4,1,0,0,42,39,1
724,42,4,13,2,4,4,4,1,7298,0,45,39,1
725,43,4,13,4,10,0,4,1,0,0,40,0,1
726,44,4,9,2,12,5,4,0,0,0,40,39,0
727,20,4,10,4,8,0,4,0,0,0,20,39,0
728,31,4,9,2,8,4,4,1,0,0,40,26,0
729,65,6,7,2,4,4,4,1,9386,0,59,0,1
730,23,4,10,4,8,0,4,0,0,0,24,39,0
731,55,4,10,0,1,0,1,0,0,0,40,39,0
732,26,4,11,2,1,4,4,1,0,2377,45,39,0
733,25,4,11,4,8,3,4,0,0,0,15,39,0
734,45,0,10,2,0,5,2,0,0,0,40,39,0
735,35,4,10,2,3,4,4,1,2407,0,40,39,0
736,36,4,10,4,12,0,2,0,0,0,36,39,0
737,43,7,13,2,10,4,4,1,0,0,50,39,0
738,56,4,9,6,8,1,2,0,594,0,20,39,0
739,42,4,13,2,13,4,4,1,0,0,40,39,1
740,19,4,10,4,8,2,4,0,0,0,25,39,0
741,55,6,9,2,14,4,4,1,0,0,72,39,0
742,42,4,14,4,4,0,4,0,14084,0,50,39,1
743,26,4,11,4,13,3,4,1,0,0,40,39,0
744,17,4,8,4,6,3,4,1,0,0,20,39,0
745,42,2,13,2,10,5,4,0,0,0,40,39,1
746,55,4,9,2,14,4,4,1,7688,0,40,39,1
747,32,4,10,4,1,3,2,0,0,0,40,39,0
748,29,4,7,4,3,3,2,1,0,0,40,14,0
749,46,7,13,2,10,4,4,1,0,0,37,39,0
750,29,7,13,2,4,4,4,1,7688,0,40,39,1
751,22,4,13,4,10,1,4,1,0,0,20,39,0
752,58,6,6,2,3,4,4,1,0,0,40,39,0
753,23,4,9,4,14,1,4,1,0,0,50,39,0
754,39,4,9,4,6,0,4,1,0,0,40,39,0
755,27,4,11,4,3,3,4,1,0,0,38,39,0
756,54,4,9,2,14,4,4,1,0,0,40,39,1
757,33,2,13,4,10,0,4,0,0,0,45,39,0
758,46,1,9,2,1,5,4,0,0,0,40,39,1
759,37,4,9,4,5,0,2,1,0,0,40,39,0
760,36,4,9,4,8,0,4,0,0,0,18,39,0
761,59,2,9,2,1,5,4,0,0,0,38,39,1
762,34,2,9,0,11,1,4,1,0,0,40,32,0
763,53,5,16,2,4,4,4,1,0,0,70,39,1
764,51,4,13,4,12,0,4,1,0,0,55,39,1
765,32,4,6,5,8,1,4,0,0,0,42,39,0
766,31,7,10,3,8,2,4,1,0,0,40,39,0
767,22,4,10,2,12,5,4,0,0,0,30,11,0
768,47,6,13,0,12,0,4,0,0,0,50,39,0
769,32,4,9,4,7,0,4,1,0,0,40,39,0
770,26,4,10,4,5,0,4,0,0,0,38,39,0
771,37,4,3,5,5,0,4,1,0,0,32,13,0
772,31,4,9,0,3,1,4,1,0,0,55,39,0
773,37,4,11,2,13,5,4,0,0,0,24,39,1
774,55,4,9,4,12,0,4,1,0,0,38,39,0
775,23,2,11,0,13,0,4,1,0,0,56,39,0
776,36,4,10,0,1,1,4,0,0,0,40,39,0
777,34,4,14,2,10,4,4,1,0,0,40,0,0
778,43,4,13,2,12,4,4,1,0,0,50,39,1
779,54,4,10,4,13,0,4,1,0,0,40,39,0
780,43,7,10,2,3,4,4,1,0,0,40,0,0
781,28,4,11,4,7,0,4,0,0,1669,42,39,0
782,40,4,11,2,4,4,4,1,0,0,50,39,1
783,41,6,10,2,4,4,4,1,0,0,60,39,0
784,40,4,13,4,12,0,3,0,0,0,55,39,1
785,42,4,10,0,1,0,2,0,0,0,38,39,0
786,61,6,9,2,5,4,4,1,0,2352,50,39,0
787,18,4,8,4,7,3,4,1,0,0,30,39,0
788,59,0,9,2,0,4,4,1,0,0,16,39,0
789,21,0,9,4,0,0,4,0,1055,0,40,39,0
790,48,4,11,2,13,4,4,1,0,0,50,39,1
791,41,5,13,2,13,4,4,1,0,0,40,39,0
792,18,0,10,4,0,3,4,1,0,0,33,39,0
793,23,4,9,4,12,0,4,0,2463,0,40,39,0
794,60,4,9,2,14,4,4,1,0,0,60,39,1
795,22,4,10,4,8,2,2,1,0,0,20,39,0
796,61,4,9,2,7,4,4,1,0,0,40,39,0
797,25,4,9,4,7,0,2,1,0,0,40,39,0
798,46,4,14,4,13,0,4,1,0,0,35,39,1
799,43,4,13,2,4,4,4,1,0,1902,40,9,1
800,43,4,12,0,3,0,4,1,0,0,40,39,0
801,24,4,9,4,8,3,2,1,0,1721,30,39,0
802,68,6,7,4,5,1,4,1,0,0,20,39,0
803,31,4,9,0,1,1,4,0,0,0,38,39,0
804,17,4,7,4,12,3,4,0,0,0,20,39,0
805,32,4,9,2,3,4,4,1,5178,0,48,39,1
806,50,0,14,3,0,2,4,1,0,0,40,39,0
807,33,4,13,2,10,4,4,1,3103,0,47,39,1
808,64,4,13,2,10,4,4,1,0,0,40,39,1
809,20,4,9,4,14,3,4,1,0,0,30,39,0
810,30,4,9,5,8,3,4,0,0,0,36,39,0
811,22,0,10,4,0,3,2,1,0,0,40,39,0
812,43,4,10,0,4,0,4,1,0,0,45,39,0
813,22,4,10,4,1,3,4,1,0,0,40,39,0
814,17,4,6,4,5,3,4,1,0,0,20,39,0
815,47,6,9,2,8,5,4,0,0,0,75,22,0
816,41,4,11,4,10,0,4,0,0,0,60,39,0
817,56,4,10,2,3,4,4,1,0,0,50,39,1
818,64,4,9,2,14,4,4,1,0,0,45,39,0
819,47,4,9,2,14,4,4,1,0,0,50,39,1
820,48,4,11,4,1,1,4,1,0,0,40,39,0
821,31,4,14,4,10,0,4,0,0,0,46,39,0
822,29,4,11,4,13,3,4,1,0,0,40,39,0
823,30,4,9,6,1,0,4,0,0,0,40,39,0
824,32,4,9,2,4,4,4,1,0,1672,60,39,0
825,57,4,9,6,14,1,4,1,0,653,42,39,1
826,62,4,9,6,8,0,4,0,0,0,40,39,0
827,39,4,9,5,7,1,4,0,0,0,24,39,0
828,43,4,10,4,1,0,4,1,0,0,25,39,0
829,24,5,13,4,12,3,4,1,0,0,40,39,0
830,42,0,7,2,0,4,4,1,0,0,15,39,0
831,53,4,10,2,1,5,4,0,4386,0,40,39,1
832,26,4,10,4,6,3,4,1,0,0,40,39,0
833,73,6,9,2,4,4,4,1,0,0,40,39,0
834,72,0,7,6,0,0,4,0,0,0,24,39,0
835,55,4,9,2,7,4,4,1,0,0,40,39,0
836,25,4,9,0,1,0,4,1,0,0,40,39,0
837,41,4,13,0,10,0,4,0,0,0,50,39,1
838,24,4,13,4,4,0,4,1,0,0,50,39,0
839,63,4,9,6,5,0,4,1,0,0,6,39,0
840,17,4,7,4,12,3,4,1,0,0,20,39,0
841,35,4,10,2,3,4,4,1,0,0,50,39,0
842,51,4,10,2,10,4,4,1,0,0,40,39,1
843,62,2,13,6,10,0,4,0,0,0,48,39,0
844,55,4,9,2,3,4,4,1,4386,0,40,39,1
845,43,4,10,0,10,0,4,1,0,0,40,39,0
846,40,2,9,0,8,0,4,0,0,0,50,39,0
847,37,4,13,2,4,4,4,1,0,0,45,39,1
848,39,4,13,2,3,4,4,1,0,0,40,39,0
849,31,4,9,4,3,3,4,1,0,0,18,39,0
850,61,4,14,6,10,0,4,0,0,0,40,39,1
851,26,4,11,0,1,0,4,0,0,0,55,39,0
852,46,6,9,2,12,4,4,1,0,0,50,39,0
853,26,4,13,4,10,0,4,0,0,0,40,39,0
854,48,7,16,0,10,3,4,1,0,0,50,39,1
855,34,4,9,4,14,3,4,1,0,0,40,39,0
856,34,2,9,4,1,3,4,0,0,0,40,39,0
857,59,4,9,2,8,4,4,1,0,0,40,39,1
858,34,4,13,4,10,3,4,0,0,0,40,39,0
859,49,4,13,4,4,0,4,0,0,0,56,39,1
860,18,4,7,4,1,3,4,0,0,0,20,39,0
861,43,4,9,2,5,4,4,1,0,0,40,26,0
862,48,4,7,2,4,4,4,1,0,0,50,39,0
863,28,5,10,2,4,4,4,1,0,0,70,39,0
864,33,4,9,2,7,4,4,1,0,0,40,39,0
865,24,4,10,4,12,0,4,0,0,0,15,39,0
866,21,4,6,4,6,0,4,1,0,0,40,39,0
867,17,4,7,4,12,3,4,1,0,0,28,39,0
868,39,4,10,2,5,4,4,1,0,0,50,39,1
869,29,6,13,5,10,3,4,1,0,0,40,39,0
870,44,4,13,2,4,4,4,1,0,0,40,39,1
871,24,4,10,4,14,3,4,1,0,0,50,39,0
872,71,6,14,2,12,4,4,1,10605,0,40,39,1
873,51,6,13,2,12,4,1,1,0,2415,40,3,1
874,55,4,3,0,8,1,2,1,0,0,25,39,0
875,41,4,13,2,4,4,4,1,0,0,60,39,1
876,23,4,9,4,6,1,2,0,0,0,7,39,0
877,38,4,11,0,1,1,4,0,0,0,40,39,0
878,39,4,9,2,14,4,4,1,0,0,40,39,1
879,19,4,9,4,1,0,4,0,0,0,30,39,0
880,49,4,5,0,7,0,4,0,0,0,40,39,0
881,32,4,13,2,1,2,4,1,0,0,40,30,1
882,27,4,9,2,3,4,4,1,0,0,70,39,0
883,38,4,13,2,12,4,4,1,0,0,50,39,1
884,33,4,10,2,3,5,4,0,0,0,60,39,0
885,63,0,10,2,0,4,4,1,0,0,15,39,0
886,23,4,13,4,4,3,4,1,0,0,28,39,0
887,33,5,10,2,3,4,4,1,0,0,60,0,0
888,54,6,9,2,12,4,2,1,0,0,40,39,0
889,29,4,11,0,13,0,4,0,2174,0,45,39,0
890,48,0,10,0,0,1,2,0,0,0,30,39,0
891,35,6,13,4,4,0,4,1,0,0,40,39,0
892,28,4,11,2,1,5,1,0,0,0,40,19,0
893,37,4,13,2,10,4,4,1,7688,0,50,39,1
894,42,6,15,2,5,4,4,1,0,0,65,39,1
895,40,4,14,2,10,4,4,1,0,0,40,39,0
896,47,4,10,0,12,3,4,1,0,0,55,39,0
897,22,4,13,4,4,3,4,0,0,0,50,39,0
898,30,4,13,2,4,4,4,1,0,0,45,39,1
899,28,4,9,2,13,4,4,1,0,0,40,39,0
900,63,2,4,2,8,4,4,1,0,0,55,39,0
901,51,6,5,2,3,4,4,1,0,0,20,39,0
902,22,4,9,4,6,3,4,0,0,0,40,39,0
903,27,0,12,2,0,3,0,1,0,0,40,39,0
904,35,4,9,4,12,0,4,1,0,0,45,39,0
905,46,4,9,0,7,0,4,0,0,0,38,39,0
906,37,4,10,0,7,0,4,1,0,0,52,39,0
907,24,4,13,4,10,3,2,1,0,0,15,39,0
908,37,6,9,0,6,3,4,1,0,0,10,39,0
909,53,4,10,2,13,4,4,1,0,0,40,39,0
910,27,4,9,4,12,0,4,1,0,0,30,39,0
911,38,4,10,0,3,0,4,1,0,0,44,39,0
912,53,6,6,2,5,4,4,1,0,0,60,39,0
913,34,4,10,4,3,0,4,1,0,0,40,39,0
914,23,4,9,4,12,3,2,1,0,0,40,39,0
915,39,4,13,2,4,4,4,1,15024,0,45,39,1
916,43,4,14,2,10,5,1,0,0,0,50,35,0
917,67,5,9,2,4,4,1,1,0,0,40,39,1
918,81,6,9,2,4,4,4,1,0,0,30,39,0
919,21,4,10,4,8,3,4,1,0,0,20,39,0
920,23,4,10,4,12,0,4,1,0,0,25,39,0
921,25,4,10,4,14,1,4,1,0,0,40,39,0
922,42,4,3,2,7,5,4,0,0,0,38,26,0
923,38,4,10,2,1,5,2,0,0,0,40,39,0
924,64,0,9,2,0,4,4,1,0,0,5,39,0
925,32,4,9,2,7,4,4,1,0,0,40,39,0
926,37,4,9,2,7,4,4,1,0,0,40,39,0
927,51,4,14,2,4,4,4,1,0,0,60,39,1
928,22,4,10,4,12,0,4,0,0,0,42,39,0
929,33,4,2,3,9,0,4,0,0,0,40,13,0
930,42,4,9,0,7,0,4,1,0,0,55,39,0
931,19,0,10,4,0,3,4,0,0,0,10,39,0
932,51,2,1,2,8,4,4,1,0,0,40,39,0
933,23,4,9,2,1,5,4,0,0,0,40,26,0
934,37,4,7,2,7,4,4,1,3103,0,44,39,1
935,37,4,9,2,3,4,4,1,0,0,99,39,1
936,47,4,14,4,10,0,4,0,0,0,25,39,0
937,41,4,15,2,10,4,4,1,0,2415,40,39,1
938,33,4,9,2,3,4,4,1,0,0,30,39,0
939,31,4,13,4,12,0,4,1,0,0,40,39,1
940,31,4,12,0,8,1,0,0,0,0,40,39,0
941,35,4,9,2,7,4,2,1,0,0,40,39,0
942,38,5,9,2,4,4,4,1,0,0,40,39,1
943,18,4,9,4,8,0,4,0,0,0,45,39,0
944,20,4,9,2,7,4,4,1,0,0,40,39,0
945,54,2,10,0,4,1,2,0,0,0,35,39,0
946,40,4,10,0,1,1,4,0,0,0,40,39,0
947,36,5,13,2,4,5,4,0,0,1977,45,39,1
948,43,4,10,0,3,1,4,1,0,0,35,39,0
949,44,6,10,0,5,1,4,1,0,0,40,39,0
950,44,7,9,2,10,5,4,0,0,0,40,39,1
951,43,4,14,2,4,4,4,1,0,0,43,39,1
952,51,4,4,6,8,1,2,0,0,0,40,39,0
953,18,4,9,4,8,3,4,0,0,0,20,39,0
954,51,4,10,2,4,4,4,1,0,0,40,39,0
955,41,4,6,2,3,4,4,1,0,0,30,0,0
956,44,5,10,2,12,4,4,1,0,0,70,39,1
957,33,2,6,0,14,0,4,1,0,0,40,39,0
958,33,6,13,2,4,4,4,1,0,0,40,39,1
959,42,4,12,2,4,4,4,1,0,0,40,39,1
960,25,4,10,2,10,4,4,1,0,0,45,39,0
961,32,4,9,0,7,0,4,0,0,0,38,39,0
962,32,4,13,2,3,4,4,1,0,0,70,26,0
963,36,4,6,0,4,1,4,0,0,0,40,39,0
964,28,4,9,2,14,4,4,1,0,0,40,39,0
965,20,4,9,4,8,3,4,0,0,0,20,39,0
966,35,5,10,2,12,4,4,1,0,0,60,39,1
967,55,6,9,2,3,4,4,1,0,0,20,39,0
968,48,4,13,2,4,4,1,1,0,0,40,19,1
969,36,0,11,6,0,0,4,0,0,0,20,39,0
970,34,4,9,2,3,4,4,1,0,0,35,39,1
971,28,4,13,4,13,0,4,0,0,0,35,39,0
972,67,4,13,6,4,0,4,1,0,2392,40,39,1
973,37,4,9,2,3,4,4,1,0,0,40,39,0
974,44,4,9,4,14,1,4,1,0,0,70,39,0
975,25,4,10,4,12,0,4,0,0,0,40,39,0
976,21,4,10,4,4,0,4,0,4101,0,40,39,0
977,40,7,14,2,10,4,4,1,0,0,35,39,1
978,78,4,9,6,8,0,2,0,2964,0,40,39,0
979,34,4,9,0,6,3,4,1,0,0,40,39,0
980,49,4,9,4,1,0,4,0,0,0,44,39,0
981,22,4,12,4,1,0,4,0,0,0,40,39,0
982,23,0,9,4,0,1,2,0,0,0,40,39,0
983,60,6,9,4,5,1,4,1,0,0,42,39,0
984,45,2,9,6,11,0,4,1,0,0,40,39,1
985,63,4,11,0,8,0,4,0,0,0,20,39,0
986,41,4,9,4,3,3,2,0,0,0,35,39,0
